user_id,count
1759485883976781885,1
1759498811685736504,1
1759498811685736513,1
1695091358679577,1
1692270535925284,4
1759498811685736545,76
1684293169562988,32
1754007558013587504,227
1754036407388606518,4
1759485883976781910,25
1747952243107172419,1
1759482180095975516,1
1759482180095975524,7
1759498811685736550,1
1759485152339173435,3
1759482180095975527,2
1687965065348181,3
1698125692143046,6
1747951886931071185,4
1684428003028411,1
1759485883976781933,2
1752489009596080159,418
1759493687865253997,1
1759493687865254003,1
1759485152339173448,1
1759498811685736579,3
1759485152339173461,1
1690335830486582,1
1759482180095975505,3
1697950095687224,1
1759498811685736573,1
1759485883976781904,53
1759493687865254014,1
1693907591525649,11
1735365593646764051,3
1693992776939557,204
1759485883976781889,1
1759482180095975519,1
1759482180095975525,1
1759482180095975468,3
1759485152339173452,1
1759498811685736575,5
1698829314307120,57903
1735365593646764359,2
1759493687865253998,1
1759498811685736546,1
1759493687865253948,6
1747178538177400969,1
1759485152339173457,1
1747951886931071114,8
1747952243107172587,1
1747951886931071300,51
1759493687865254012,1
1728712324971237604,1
1759498811685736542,1
1759485152339173460,1
1759485883976781935,5
1759482180095975506,1
1691381130535571,209
1759485883976781960,1
1682513524205412,36
1754012386706067477,8
1747965168630894779,1
1692255953844279,12
1759498811685736601,1
1759485152339173486,12
1754092788493852708,8
1759493687865254030,3
1759482180095975559,7
1759485152339173488,3
1759482180095975440,3
1694238590836662,2
1759485152339173485,1
1759498811685736589,1
1759493687865254018,1
1759485152339173504,5
1679552080208637,1
1759482180095975552,24
1759493687865254031,1
1759485152339173490,2
1759485152339173492,2
1759498811685736607,1
1759485883976781971,2
1699548209088697,3
1759482180095975560,1
1759498811685736610,1
1698469160957478,1
1759485883976781940,1
1747950439229296694,1
1759485152339173475,1
1759498811685736588,1
1759485152339173494,1
1728712324971238197,2
1759485152339173495,1
1693798718003426,26
1747950439229296690,2
1735365593646764596,5
1698579622323478,4
1759485152339173511,6
1698581896871677,31
1759493687865254041,1
1747951886931071242,2
1747952243107172417,7
1759493687865254043,1
1735365593646764801,3
1759485883976781975,1
1759485883976781924,1
1725312458689614294,8
1696353033239760,24121
1759482180095975576,1
1697610986908610,33
1759493687865254050,1
1759482180095975586,11
1697631109158755,29
1759493687865253947,28
1747951886931071253,1
1759482180095975583,1
1754110386489008160,2
1759493687865254060,3
1735116464916009144,2
1743491566246302074,1
1743503684043542799,1
1759498811685736640,10
1691634012501179,9
1693798543699883,6
1754008945191555123,19
1759493687865254032,9
1759493687865254072,23
1693549513995985,43
1759485152339173531,22
1759498811685736652,1
1759498811685736668,5
1743491566246302190,7
1759485152339173551,1
1759493687865254035,25
1759482180095975614,1
1759485883976781907,8
1759485152339173525,1
1759485883976781987,206
1759482180095975548,1
1759485152339173422,5
1759485883976782023,2
1759485883976782011,317
1691461410961510,2
1687410466878743,4
1759485152339173541,1
1754029439009689642,3
1759485883976782007,1
1759498811685736666,2
1699862278693826,1
1735365593646764486,1
1754037872157003803,1
1729339214534807661,1
1747951886931071167,41
1759482180095975612,1
1752489009596080130,1
1752322319436488721,1
1759493687865254083,1
1754007558013587474,2
1759498811685736565,3
1685075463799255,1
1754080683401154601,1
1759482180095975619,1
1695131398159078,521
1759485883976782062,445
1759485152339173571,476
1759485152339173570,471
1728712324971238008,28
1752249647897776165,2
1759498811685736680,85
1759493687865254044,331
1697781042198881,282
1759485883976782038,5
1759482180095975628,50
1680501406701216,2
1759493687865254103,115
1759482180095975600,4
1759485883976782036,18
1759482180095975549,5
1743491566246301987,8
1735365593646764108,3
1759482180095975627,7
1688645424789836,1
1759498811685736679,2
1759485883976782034,23
1759485152339173559,1
1759498811685736672,1
1759482180095975504,5
1679626045716951,448
1759482180095975655,2
1747179187841536299,1
1759485883976782069,3
1754027261427716136,2
1759485883976782051,3
1754012386706067488,8
1759482180095975654,1
1754037039193395214,1
1759485883976782035,8
1759493687865254111,2
1691121701541573,3
1759485883976782068,1
1759485883976782040,36
1759498811685736674,2
1759485883976781844,94
1759485883976781992,9
1759482180095975650,2
1735365593646764166,19
1754027261427716150,1
1759493687865254108,1
1759493687865254112,1
1759485883976782041,2
1759482180095975523,1
1759498811685736699,1
1759482180095975558,1
1759493687865254104,7
1747951886931071272,1
1759485152339173470,6
1759493687865254106,1
1754019713265967107,1
1691052437535912,1
1759485883976782037,2
1759493687865254090,1
1759482180095975626,1184
1759485883976782039,1
1759485152339173599,24726
1686048911658057,319
1759498811685736710,1
1759485152339173580,4
1759485152339173549,6085
1693898968889771,4
1759493687865254115,3
1759498811685736728,7
1752270575767654412,2
1759485883976782028,1
1759485152339173604,3
1759498811685736713,4
1747950439229296924,5
1759485152339173605,32
1759498811685736709,1
1743491566246302225,2
1759482180095975492,236
1759485152339173477,1
1759482180095975690,1
1759482180095975669,2
1759493687865254148,3
1759482180095975657,6
1759485152339173586,2
1759498811685736700,3
1759498811685736719,2
1759485883976782106,1
1759485883976782025,8
1759485883976782081,1
1752252004131938316,1
1759485152339173606,2
1759482180095975658,2
1759498811685736720,6
1759493687865254138,12
1759485883976782103,1
1735116464916009222,1
1759493687865254133,1
1759482180095975663,1
1759485152339173469,35
1759485883976782092,2
1759485883976782084,1
1729339214534808146,1
1759493687865254123,1
1754030722525433872,1
1735365593646764282,17
1759485883976782086,1
1759485883976782108,5
1759493687865254118,1
1759485152339173609,1
1759485152339173583,1
1759485152339173598,1
1759485883976782076,18
1759482180095975659,1
1759498811685736695,196
1754008517594845211,168
1759485883976781986,115
1759485152339173634,18
1689320496999592,115
1759485883976782120,440
1759482180095975713,5
1694398485434499,6
1747952243107172451,2
1728712324971238251,7
1759493687865254165,8
1759485152339173619,1
1759485883976782131,10
1747950439229296752,1
1759485883976782117,1
1759493687865254161,1
1747950439229296801,4
1747950439229296885,1
1747950439229296912,1
1752260470737215508,1
1752245864836894748,2
1759498811685736742,2
1759485152339173635,1
1759498811685736763,2
1743503684043542951,2
1759485883976782125,1
1693474429795290,1
1752489009596080135,1
1735116464916009499,259
1695354233784800,1
1759485883976781949,11
1759485883976782066,1
1694771861779377,3
1759482180095975699,6
1735365593646764646,1
1759498811685736749,1
1759482180095975710,1
1759485883976782122,1
1754019713265967106,1
1691400210674080,1
1694138177928199,158
1759485883976782139,10
1759485883976782137,212
1700124334370399,1
1759485883976782146,1
1759498811685736729,3
1754015552369594416,41
1747952243107172452,11
1759485883976782138,9
1759482180095975739,1
1759493687865254212,3
1759498811685736790,1
1759485883976782149,131
1759498811685736768,1
1759498811685736774,1
1759493687865254169,2
1725213007488749807,2
1759493687865254131,2
1759498811685736613,1
1754012386706067514,7
1759493687865254188,1
1752245864836894753,11
1754012386706067494,175
1729339214534807776,22
1759485883976782174,2
1759498811685736793,4
1689560983753671,6
1759498811685736812,1
1759498811685736805,1
1759485883976782202,1
1759485152339173385,6
1754798619359186946,5
1759485883976781890,3
1743503684043543028,26
1759498811685736818,19
1759493687865254239,1
1763386358115602490,17
1759485883976782243,41
1759493687865254211,4
1747179187841536138,393
1759493687865254246,3
1683778627069641,3
1759482180095975808,1
1759482180095975809,1
1759485883976782230,474
1759482180095975795,16
1759485883976781957,179
1759485883976782232,1
1759498811685736832,1
1759498811685736857,2
1759485883976781999,1
1759485883976782219,3
1759493687865254272,1
1687143009943086,4
1759485883976782235,2
1763386358115602522,1
1759482180095975774,2
1759482180095975815,1
1763386358115602513,4
1759493687865254278,1
1759482180095975801,1
1684029482166307,1
1759498811685736777,35
1759498811685736830,1
1759498811685736815,1
1759485883976782239,1
1735116464916009051,5452
1752489009596080160,6
1759485883976781959,568
1752245981027504166,152
1759482180095975775,3
1743503684043542736,1
1763386358115602546,59
1763386358115602485,4
1747952243107172504,65
1759498811685736876,1
1763386358115602545,1
1759498811685736827,2
1759493687865254279,63
1759485883976782218,3
1759493687865254305,1
1759493687865254280,1
1759498811685736866,1
1759493687865254320,1
1759482180095975670,18
1764819246669373455,1
1759482180095975856,1
1764819246669373474,1
1759485883976782263,1
1693279195368452,1
1693926220607545,1
1688634718808779,3
1754036407388606478,9
1759485152339173554,1
1752252004131938309,3
1764713830505521185,1
1759493687865254298,1
1759498811685736867,1
1754012386706067486,1
1682233874828077,1
1759498811685736761,1
1759493687865254273,1
1759482180095975865,1
1764713830505521168,12
1759498811685736887,1
1764713830505521174,1
1759485883976782275,1
1690791020301929,1
1754104525360209956,10
1754019713265967145,5
1754092788493852711,16
1764713830505521217,10
1759498811685736568,6
1754029439009689629,60
1759482180095975731,459
1759482180095975866,1
1747951886931071101,8
1759493687865254338,14
1764789583133814833,2
1763386358115602562,1
1754054219712700438,1
1759482180095975891,1
1764713830505521195,1
1759498811685736890,2
1763386358115602609,41
1759498811685736923,1424
1763386358115602564,2
1759493687865254386,1
1759498811685736922,42
1759493687865254350,1
1695089679763853,12
1763386358115602602,3
1764713830505521198,2
1759498811685736919,3
1764713830505521210,3
1763386358115602600,1
1763386358115602586,3
1759493687865254341,1
1759493687865254356,2
1763386358115602610,1
1759485883976782309,1
1759498811685736925,2
1764789583133814844,1
1764789583133814832,6
1747179187841536294,1
1725213007488750352,1
1764789583133814857,1
1763386358115602587,1
1759498811685736920,1
1759485883976782156,10
1764789583133814812,99
1764713830505521203,1
1759498811685736937,1
1759493687865254355,1
1763386358115602563,1
1759485883976782320,1
1759485883976782324,1
1686823216522049,1
1764789583133814826,1
1759482180095975879,1
1759482180095975871,1
1759482180095975880,1
1759493687865254275,1
1763386358115602608,1
1759498811685736909,1
1764819246669373478,1
1764789583133814842,1
1759498811685736902,1
1759482180095975915,1
1759498811685736900,1
1759493687865254107,7214
1759493687865254392,1
1759493687865254321,2
1759482180095975931,504
1764819246669373531,14
1759482180095975925,3
1764789583133814884,1
1759485883976782317,11
1728712324971237434,4
1764789583133814895,3
1759482180095975852,9
1764819246669373523,1
1764789583133814903,19
1729339214534807863,9
1759485152339173536,7927
1759482180095975934,1
1764713830505521248,4
1764713830505521267,1
1764819246669373513,1
1764789583133814886,1
1764819246669373525,1
1759485883976782349,26
1759482180095975921,1
1764713830505521273,1321
1764789583133814851,246
1763386358115602515,3
1725312458689614076,2
1759485883976782343,11
1759485883976782237,1
1764789583133814875,4
1725312458689614559,3
1764713830505521242,1
1764713830505521228,2
1759485883976782351,1
1759485883976782221,63
1743503684043542812,9
1747951886931071079,3
1759485883976782342,2
1759485883976782341,1
1759485883976782346,2
1764789583133814891,158
1764713830505521233,1
1764789583133814907,1
1764713830505521256,1
1759482180095975922,4
1764819246669373489,4
1764789583133814949,116
1764713830505521323,1
1759493687865254309,2
1689909530173434,26
1764713830505521301,4
1764713830505521305,2
1679551772846226,17
1699063963687675,16
1695868287394539,828
1764789583133814926,1
1759498811685736951,1
1759482180095975569,5
1764819246669373570,2
1689243276962685,234
1699414057672049,1
1764713830505521303,1
1764713830505521281,1
1766025000877301767,1
1766025000877301770,2
1694048814573256,5
1747951886931070996,1
1766027963729453066,1
1766025000877301775,2
1764819246669373609,1
1688544460449775,8
1764713830505521321,11
1764819246669373595,1
1759493687865254390,3
1692354807392266,1
1698759641982004,28
1766027963729453058,1
1764713830505521317,1
1764819246669373607,1
1764789583133814951,1
1766026712153337856,1
1764819246669373577,1
1735365593646764322,1
1764713830505521277,1
1764789583133814928,1
1764789583133814938,1
1729339214534807924,1
1764819246669373585,1
1766027963729453090,1
1764819246669373565,3
1764819246669373563,10
1766025000877301781,11
1766027963729453078,1
1759485152339173376,2
1694747379506044,12
1759482180095975824,2
1747952243107172566,1
1766025000877301788,2
1766026712153337883,4
1766026712153337887,1
1766025000877301792,1
1766025000877301795,2
1766025000877301783,1
1766027963729453071,1
1766026712153337873,1
1759482180095975822,2
1766027963729453088,1
1766026712153337878,1
1689042920780582,1
1766025000877301801,1
1766026712153337902,1
1766025000877301800,1
1766027963729453109,1
1766026712153337900,2
1766025000877301825,1
1766025000877301807,3
1759493687865254242,1
1766027963729453100,1
1766026712153337921,2
1766026712153337931,6
1686014288971209,6
1766025000877301873,7
1759485883976781948,2
1766026712153337982,1
1766025000877301843,791
1766027963729453148,3
1764819246669373555,5
1766026712153337967,2
1766026712153337985,9
1766027963729453143,1
1752239786392817688,2
1766027963729453129,1
1766026712153337919,3
1766025000877301846,1
1766027963729453146,2
1766025000877301868,2
1766027963729453174,1
1766025000877301893,2
1766027963729453144,2
1766026712153337994,1
1766025000877301900,1
1759485883976782065,2
1754092788493852687,2
1766026712153337963,5
1766027963729453127,1
1766025000877301895,1
1766027963729453140,1
1766026712153337946,1
1766025000877301867,2
1766026712153337901,1
1766025000877301894,1
1683339771886674,3
1691318444515138,2
1759485152339173429,1
1766027963729453179,1
1766027963729453135,2
1766026712153337979,1
1766025000877301973,4
1766027963729453064,69
1766027963729453199,4
1766027963729453256,6
1759485883976782217,4
1686821569703939,2
1754104525360209932,148
1766025000877301986,40
1747178538177401324,1
1742553918224732236,649
1766025000877301969,1
1747179187841536300,3
1766025000877302003,6
1763386358115602482,214728
1766027963729453192,2
1759498811685736660,16
1766025000877301970,19762
1766025000877301933,1
1766025000877301953,2
1766026712153338073,2
1766025000877301987,1
1687329431498396,66
1766025000877301920,1
1763386358115602592,1
1766025000877301921,14
1766027963729453221,1
1766026712153338077,10
1766026712153337996,1
1766026712153338037,1
1679144781931438,29
1764819246669373451,2
1766025000877301916,1
1766027963729453259,24
1766027963729453238,1
1766027963729453224,1
1729339214530613259,1
1766027963729453234,1
1766027963729453245,1
1752269405053521943,8
1766025000877301966,2
1766025000877301993,1
1689649095044643,2
1766025000877301936,1
1766027963729453198,1
1766027963729453248,1
1766027963729453241,1
1691761724565264,53
1743503684043542856,1
1766026712153338016,1
1766027963729453278,2
1743503684043542790,352
1766025000877302039,11
1766025000877302037,30
1766025000877302023,1
1743503684043542637,1
1766026712153338133,3
1699854604579158,7
1766027963729453303,3
1766026712153338121,10
1766026712153338124,3
1766027963729453341,9
1766026712153337857,1
1766027963729453342,1
1759485883976782222,56
1766025000877302021,1
1766025000877302005,1
1747951886931071146,207
1766027963729453289,3
1698996025663423,34
1766025000877302076,2
1766026712153338155,1
1754008945191555106,91
1766025000877302017,2
1766026712153338193,5
1766025000877302040,1
1766026712153338159,1
1766027963729453321,1
1751993987566145547,2
1766026712153338188,1
1766027963729453298,1
1766026712153338128,1
1759485883976782179,3
1752254392842592286,1
1766025000877302051,2
1766027963729453296,1
1766025000877302091,1
1766026712153338142,1
1766025000877302015,1
1766025000877301938,3
1766025000877302089,1
1759498811685736631,1
1747965168630894881,1
1766026712153338173,2
1690388159613897,4
1766025000877302061,1
1766025000877301844,1
1766026712153338154,1
1764789583133814813,14
1766027963729453285,1
1766027963729453358,1
1766027963729453344,1
1759493687865254152,244
1759485883976782313,1
1766025000877302099,2
1766025000877302122,1
1766027963729453383,1
1766026712153338228,2
1766026712153338047,3
1766026712153338204,6
1766025000877302107,3
1766026712153338221,1
1766027963729453366,1
1766025000877302128,1
1766026712153338207,1
1766027963729453368,5
1766027963729453397,1
1766025000877302151,20
1766026712153338223,1
1766027963729453420,2
1693296295381663,8
1763386358115602550,2
1766026712153338238,4
1766025000877302131,1
1766026712153338199,2
1766026712153338234,1
1766025000877302125,1
1766027963729453328,2
1766026712153338213,1
1766027963729453399,1
1759493687865254339,22
1766027963729453394,1
1759498811685736927,44
1766025000877302144,1
1747950439229296833,1
1766026712153338195,1
1766027963729453384,1
1766027963729453400,140
1764789583133814809,2
1696097746245757,2
1766027963729453361,1
1766026712153338258,1
1768536375189049348,116
1768538055993475080,23
1768536437306691585,177
1768536437306691593,10
1768538055993475076,77
1768538055993475075,50
1729339214534808070,254
1759482180095975649,7
1766026712153338261,1
1766025000877302012,3
1768537645824098304,2
1768536805574983682,35
1759485152339173416,2
1766026712153338253,1
1768536375189049358,883
1768536437306691588,2
1759498811685736936,38
1752245626986307607,5
1766027963729453464,2
1766026712153338287,23
1768538055993475078,3
1766025000877302186,3
1759482180095975872,1
1766027963729453410,541
1768536375189049354,1
1759498811685736849,3
1766026712153338282,3
1766027963729453433,12
1725213007488750115,1
1766026712153338291,1
1768538055993475079,2
1766027963729453462,1
1766027963729453466,1
1682318532190981,29
1768536375189049360,1
1698498772938048,8
1766026712153338283,1
1766025000877302054,2
1766027963729453435,3
1693480003420012,2
1768536375189049352,3
1759485883976782110,1
1752243208567398419,1
1766026712153338275,1
1764789583133814950,1
1766027963729453459,1
1768538055993475074,1
1766027963729453450,142
1766025000877302183,1
1759493687865254214,26
1754027261427716138,2
1768536805574983680,2
1766025000877302181,1
1768537645824098315,812
1693550398830871,11
1768537645824098340,2
1768536437306691600,15
1768536437306691602,1
1754012386706067476,2
1697965823011689,15
1766027963729453082,1
1766026712153337865,10
1695605755822649,1
1691322254770133,7
1754030722525433886,10
1766026712153337872,1
1766025000877301838,3
1768536805574983721,1
1768536437306691623,2
1768538055993475085,1
1768537645824098351,16
1768536437306691622,1
1768536805574983726,2
1768536437306691610,1
1768538055993475107,1
1768538055993475111,1
1759485883976782250,139
1768538055993475110,2
1768538055993475109,80
1768536805574983731,1
1768536437306691618,2
1768536375189049381,1
1768536437306691680,1
1768536375189049401,6
1754080683401154597,1
1693463421030800,2
1766025000877302192,93
1768537645824098313,3
1680534257144077,3
1768536437306691626,2
1768536375189049416,3
1768537645824098374,1
1759493687865254164,5
1768536375189049430,2
1768536437306691672,2
1768537645824098389,52
1768538055993475139,16
1768536805574983757,1
1768536375189049397,4
1768538055993475159,2
1768537645824098372,1
1768536375189049409,1
1735365593646764269,2
1768536375189049402,7
1768536437306691641,2
1768537645824098368,1
1768536805574983754,2
1768538055993475156,2
1768537645824098393,2
1766025000877302132,4520
1768538055993475141,1
1768536805574983744,1
1768537645824098406,2
1768536375189049435,1
1766026712153338183,4
1768537645824098384,2
1768538055993475140,5
1759493687865254343,1
1768537645824098395,1
1768536437306691630,2
1768536437306691647,1
1768537645824098403,1
1768536805574983771,1
1768536375189049418,3
1768536437306691719,4
1768536805574983809,37
1768537645824098421,2
1689061578759395,45
1768536375189049448,1
1764789583133814798,2
1695007753734675,35
1768536375189049453,1
1764713830505521170,1
1768536437306691695,1
1768536805574983837,10
1768536375189049456,1
1768538055993475169,30
1768536805574983793,1
1764789583133814794,1
1747951886931070993,31
1768536375189049484,2
1768538055993475185,1
1768536805574983834,2
1768538055993475184,2
1768538055993475170,1
1689308232299259,34
1768536805574983801,58
1747178538177401057,1
1768537645824098423,1
1768537645824098439,1
1768536437306691687,2
1690899088264016,6
1759485883976782278,1
1728712324971237830,1
1679831822208259,1
1695105904508671,30
1768536375189049477,1
1768536375189049455,2
1768538055993475183,2
1768537645824098414,1
1768536805574983798,1
1768537645824098428,4
1768536437306691710,2
1768537645824098446,1
1768538055993475179,1
1768538055993475199,1
1768536805574983823,1
1728712324971238284,26
1768537645824098448,1
1759482180095975734,147
1768536375189049479,1
1766026712153338053,2
1747179187841536249,4
1768537645824098415,1
1764819246669373454,19
1743491566246302297,278
1768538055993475228,5
1768536437306691741,2726
1768536805574983835,1
1768536437306691722,1
1764713830505521240,1
1768536375189049509,4
1768537645824098469,6
1747907160995532803,7
1768537645824098494,8
1690769616961230,3
1768536437306691729,2
1768536437306691749,1
1766026712153338135,10
1743491566246301820,1
1768536375189049519,38
1759482180095975486,6
1768536437306691751,2
1768538055993475201,3
1768536437306691726,1
1768536375189049526,1
1759485152339173535,4
1768537645824098404,1
1768536805574983856,2
1768536437306691730,1
1768536805574983875,1
1768536805574983890,2
1759485883976782188,3
1768538055993475224,1
1768536375189049505,2
1725213007488750343,2
1768537645824098378,1
1692756874493598,6
1768536805574983869,1
1768536375189049524,1
1759493687865254287,2
1768538055993475218,1
1768537645824098487,3
1768536437306691702,2
1768536437306691752,1
1768536375189049518,1
1743491566246301977,1
1768538055993475202,1
1768536805574983852,1
1691143806608547,1
1754030722525433892,1
1687664013565908,33
1768536375189049504,1
1725213007488750250,9
1768536805574983868,1
1768537645824098451,6
1768537645824098486,190
1768536437306691844,6
1768537645824098551,12
1768538055993475280,35
1768536805574983949,3
1768536375189049584,4
1768536437306691821,2
1768536805574983955,1
1768536375189049516,2
1692345239154744,6
1768536437306691872,2
1768536375189049548,1
1768536437306691840,4
1768536375189049622,2
1768536805574983825,6
1735365593646764259,1
1759493687865254218,2
1768536437306691761,7
1768536375189049610,3
1768536375189049478,8
1768536437306691864,1
1766027963729453247,1
1768536437306691838,3
1768538055993475297,3
1768536437306691857,12
1768536437306691873,1
1768536437306691823,2
1768536375189049614,2
1768536375189049533,7
1768538055993475278,2
1768538055993475274,5
1766026712153337975,1
1768538055993475273,10
1768536437306691834,1
1768538055993475300,1
1768536375189049439,3
1768536375189049612,2
1766026712153338036,1
1768536437306691862,2
1768536437306691867,3
1763386358115602449,2
1768536805574983965,1
1759493687865253978,6
1729339214534807951,1
1743491566246302112,2
1747179187841536176,1
1759485152339173573,7
1768536805574983967,1
1768538055993475131,567
1752245626986307586,2
1768536805574983863,36
1768536805574983841,4
1768537645824098591,1
1768537645824098588,180
1752322319436488717,1229
1768536437306691851,1
1768537645824098599,1
1766025000877302029,3
1768538055993475310,2
1768537645824098517,2
1768536437306691888,1
1768536805574983979,5
1768536375189049639,2
1768536375189049634,6
1747952243107172397,1
1768536805574983980,1
1743491566246301945,1
1768537645824098592,1
1763386358115602468,1
1768536805574983983,1
1768538055993475304,1
1768536805574983974,3
1768536375189049582,1
1768538055993475313,2
1768537645824098457,641
1768536805574984008,3
1768536805574984006,37
1768536805574983864,147
1768536437306691906,3
1768537645824098615,12
1725312458689614710,1
1759485152339173512,2
1754104525360209950,2
1768537645824098613,2
1768538055993475320,2
1768536437306691916,11
1766026712153337908,1
1768536805574983992,1
1768536437306691917,5
1768536805574984003,4
1768538055993475326,1
1766027963729453246,13
1768537645824098624,1
1768537645824098619,5
1768536437306691886,17
1768536375189049655,1
1768536805574984020,5
1768536437306691945,5
1768536375189049631,1159
1768536437306691947,2
1768537645824098645,6
1768536375189049709,1
1768538055993475368,1
1768536437306691932,4
1743491566246301943,7
1768537645824098635,3
1768537645824098659,1
1768536437306691871,1
1768536805574984031,2
1742553918224732170,4369
1768538055993475347,3
1768538055993475344,1
1768536375189049706,29
1728712324971237440,24
1768537645824098654,1
1768536375189049705,1
1768538055993475348,1
1768537645824098632,3
1768536437306691912,13537
1768538055993475361,2
1725213007488749728,1
1766025000877302065,31
1768536375189049363,1
1725213007488749658,5
1768536375189049712,1
1768538055993475371,1
1768538055993475350,2
1766027963729453389,6
1766026712153338082,15
1768538055993475359,5
1768536375189049717,195
1768536437306691989,220
1768536375189049560,2
1768537645824098666,3
1768537645824098587,108
1729339214534808085,4
1735116464916009438,9
1768536375189049722,2
1768537645828292612,98601
1768536805574984056,3
1768538055993475398,2
1689762407463031,1
1759493687865254375,1
1768536437306691975,1
1689303907934604,7
1768536375189049750,1
1768536375189049723,1
1725312458689614603,2
1768536375189049714,3
1768536437306692007,8
1768536375189049719,2
1768536805574983756,3
1768536375189049613,40
1768537645824098668,1
1768538055993475385,3
1768536805574984063,1
1768536437306692004,8
1768536805574984057,2
1768536805574984043,2
1768538055993475349,1
1768536805574984075,5
1682589617833520,9
1768536437306691987,1
1766026712153338105,5
1768537645828292619,2
1768538055993475420,2
1759485883976782227,1
1768538055993475378,4
1759493687865254233,1
1768536375189049511,5
1768537645824098602,5
1768537645824098663,1
1768537645828292630,1
1768536375189049708,1
1759493687865254155,5
1694227269392996,4
1768536805574983772,16
1768536375189049569,2
1768536805574984097,183
1768536805574984090,270
1768536375189049525,6
1768536805574984114,1
1768536437306692042,2
1768536375189049765,7
1768537645828292641,1
1768536375189049777,1
1768536805574984086,6
1768537645828292650,1
1768537645824098566,426
1759482180095975792,3
1768538055993475434,6
1768536375189049801,4
1747179187841536227,1
1768536805574984074,49
1754015552369594376,4
1768536375189049802,2
1768536805574984113,1
1768537645828292642,1
1728712324971238192,3
1688304983846954,3
1743503684043542686,27
1768536805574983716,10
1687920903917305,32
1768537645824098509,1
1768536375189049797,1
1768538055993475447,2
1768536375189049783,1
1768537645828292637,2
1768536805574984115,1
1768536805574984103,1
1768536437306691843,2
1768538055993475306,7
1692149968105926,4
1768536805574984089,1
1768537645824098608,7
1768536375189049833,1
1768536437306691978,108
1766026712153338149,15
1768538055993475474,3
1743503684043542786,5
1768538055993475437,7
1768537645824098640,135
1768536375189049823,2
1768536805574984131,1
1768538055993475473,2
1747179187841536318,2
1768536375189049460,13
1768536375189049814,2
1768536805574984136,8
1768536437306692051,1
1768537645828292616,1
1768536375189049788,1
1686648439937258,1
1768538055993475423,6
1699929147883303,236
1768537645828292680,2
1752260840020512769,1
1768537645828292675,4
1768536375189049589,1
1768536437306691964,17
1768536375189049825,1
1698911366552163,1
1768536375189049818,1
1768536375189049810,1
1768538055993475472,1
1764713830505521182,1
1768536375189049831,1
1768536805574984073,3
1686903612856767,24
1766025000877301979,8
1768536375189049839,6
1766025000877302080,133
1768538055993475513,1
1768538055993475509,1
1759498811685736744,5
1768537645828292700,1
1690360761235309,2
1768536805574984161,22
1768538055993475376,47
1768538055993475494,1
1768538055993475496,2
1768536375189049413,1
1768538055993475506,1
1768536805574984150,2
1768538055993475492,1
1768538055993475213,1
1768537645828292699,2
1768538055993475507,2
1768537645828292681,22
1768536805574984071,1
1768536375189049845,143
1768536375189049770,34
1759482180095975906,1
1725312458689613952,1
1768536437306692069,1
1768536805574984166,38
1768537645828292711,1
1768536437306692091,1
1766025000877301892,1
1768536437306691624,5
1768536805574984178,1
1768537645828292714,1
1768536805574984168,3
1768536437306692088,2
1768536375189049857,3
1768538055993475516,2
1768538055993475534,1
1752243208567398421,14
1768536805574984184,2
1768536437306691694,2
1768537645828292731,2
1766026712153338153,1
1768536805574984172,1
1743491566246301793,1799
1768536375189049900,1
1768536375189049884,2
1768536805574984209,45
1768536805574984195,4
1768536437306692121,52
1768536375189049678,10
1768536437306692067,1
1743491566246301825,6
1768536437306692052,377
1768538055993475353,3113
1768536375189049902,2
1759498811685736603,3
1766027963729453357,8
1768536437306692138,1
1759493687865254192,2
1768536437306692128,24
1768536437306692119,3
1768536375189049885,1
1682496578308811,1
1768536437306692132,1
1768536375189049886,2
1759493687865254388,2
1768536437306692123,10
1768536375189049822,1
1768536375189049876,6
1768537645828292626,1
1768536375189049926,1
1768536437306692120,11
1768538055993475581,6
1768538055993475550,50
1768536437306692147,2
1768538055993475357,1
1759485883976781857,9
1768536375189049905,1
1725312458689614259,12
1768536805574984224,2
1768537645824098309,4233
1768536437306692149,4
1768537645828292768,6
1759482180095975904,459
1768536437306692159,1
1768538055993475443,2
1768538055993475145,2
1768538055993475442,3
1768536805574984233,1
1768537645828292791,1
1768538055993475564,5
1698322563352385,1
1768536375189049353,4457
1768536375189049937,2
1768536805574983745,1
1752133593213177856,1
1768536805574984219,1
1768537645828292797,1
1768538055993475574,1
1747950439229296680,1
1768538055993475577,21
1768536805574984234,16
1768536375189049921,26
1768536437306691774,2
1768538055993475573,16
1768536805574984230,14
1768536375189049922,15
1768536375189049882,5
1766027963729453269,605
1768536375189049892,3
1768536437306692130,3
1768537645828292821,1
1768536805574984217,7
1768537645828292747,6
1768536437306692166,4
1768536437306692191,397
1766026712153338038,5202
1768536375189049378,3
1768536437306692169,1
1768536805574983988,290
1747951886931071278,2
1768536805574984154,3
1768536805574984228,3
1768538055993475592,3
1729339214534808438,2
1752107490318749697,1
1768538055993475604,3
1768538055993475591,1
1768536805574984256,1
1768536805574984243,1
1768538055993475530,10
1768536805574984260,1
1768536437306692180,2
1768536375189049941,2
1766025000877302075,5
1768538055993475599,1
1768538055993475601,16
1768536805574984268,1
1759498811685736802,1
1768536375189049903,10
1768537645828292825,1
1768537645828292829,1
1768537645824098324,3
1768536437306692194,3
1754012386706067503,15
1768538055993475606,2
1768538055993475352,3
1768536437306691918,5
