npc_id,count
136379059122401,2
155053022036202,15
67231763107906,1
143526521811177,8
128272199041203,1
102321002950901,2
131583552082139,2
112581396005093,1
63095958565008,1
111440659148922,7
138399186772302,1
107030980546627,2
136269462610149,1
70790372204811,3
68014316171355,6
115801878859879,11
125387707068645,1
127273243672741,8
103702454919317,2
116778364690599,2
104713890775159,2
146482766156038,1
154699602301051,2
134592674500757,1
143049381261527,5
132759254499506,4
61971477541167,1
143064231887083,2
136291471896727,2
137141701824610,1
116511795408974,1
148531508449623,1
126245292888306,1
110008994664539,2
146044141965525,5
121436650754116,1
135614715216069,2
139033904083270,14
111433870217440,7
69251275583789,1
103025748738298,6
63729383080200,2
120538262401188,6
125646227136586,3
131192490741877,1
116318127194185,3
152976684913014,1
139188472352841,3
102379995222117,7
124917201117434,4
156673990144074,1
120719486828750,3
60168366469381,3
113377951776893,2
108325324947584,1
55902342148317,1
148933387174187,2
111397229183048,2
81023549407385,1
128717782561005,1
154895723417886,2
144806929117360,1
116363642437877,4
143972695154824,4
113295109005424,2
150993518608683,2
101122471006347,1
152115491570042,3
138395787030742,2
157411497652455,4
142684873187488,2
110328684281956,1
131295040503943,8
145096630063325,3
148320972329298,1
91420896088344,5
128918157926606,1
141208665284915,1
119292345483491,4
106062334967948,10
92101359087783,1
105230723797116,6
114331322060911,4
76688347635888,2
131629465546905,1
106462015725711,1
119358452728055,1
125999733092574,2
77136005087329,3
111435597983969,2
135971254952010,2
152970149900476,2
58801459441924,1
46072,5
83908845568117,1
134700849840256,1
133372811993288,3
125697868804163,1
122777230307550,1
113965815087185,3
109216762609903,1
82085991518389,1
134022302712011,4
112077708595357,2
85670205747382,3
70216491442241,1
103322229952633,1
141582193270891,3
100890980860009,2
124940582486252,1
100199691329653,1
111141201883355,5
107281182425238,3
75062783053954,8
146403956572245,4
156087158898757,2
106286164287603,5
154974835900622,1
109393723088995,1
136666500272325,1
135966098911471,3
123926960263337,1
96950431994126,3
131587145838707,6
91346232099089,1
118573465059483,2
128928979128459,1
104360697573556,3
135599241400517,3
90326822010978,3
144478048047320,1
110130290045175,3
136652012237046,1
106256353444018,3
148334148857946,7
112974062170261,5
149773508837687,3
132100793475252,2
133749930299572,2
112523660706004,1
108038996906074,1
108411698893033,2
103145651634323,2
140230325698837,1
157465833541704,10
141835591839811,1
97757154173040,1
109862723354710,1
72274022670486,1
100979480383689,1
145984390279526,5
130965601915064,7
94401013084470,1
135922990395499,4
151512360521901,4
144008709214483,1
82503034380435,2
56912664686725,4
110768629625055,2
60143582687395,1
129031460630625,6
65532136272180,1
124883936301142,2
102349584212069,1
143406116589881,5
129566166192376,1
50942288355444,4
146480696975531,4
89913615724692,2
144815344820458,5
63743649792289,2
93746278174813,2
136181372403935,2
101562897322202,1
141104274931821,3
104180510941258,1
143348309168462,1
109687423758585,1
155682711744756,2
118263314981039,3
111041557688485,1
79584970506339,3
132088343470291,2
88870411239535,2
136209258070245,2
117526780010692,2
116375664246965,2
149247023489143,1
121393279815817,5
109772164649187,2
94798223253763,1
59047676141632,2
109442232139912,1
77201778217242,1
77076433191230,5
151144466825353,5
140869518106732,2
123894875898098,4
135129624576219,1
113266072363110,1
87790057038132,6
58852222226511,3
110024878936144,3
121313922265320,1
121659216515182,1
99023047196947,2
142999127937209,1
123962783568026,1
111170262380632,2
135773975261400,5
55936345833675,1
103252792520872,2
69258076786770,1
128820149530711,1
142280680149210,4
77385864179997,1
104628188192990,1
144477056659778,1
88872653910138,3
130657897488591,5
109073057329327,1
108010475462780,2
88899008757881,1
111176350265578,1
135379854278852,3
123176331346024,6
61431474819220,1
76484348322095,3
67147200282695,2
125820092272830,1
120074928988272,2
108725005946949,1
58449667002550,6
103742349893795,1
67646532902989,1
108598677397583,1
127327370215582,2
103751602987194,2
134194827612410,3
88899398434895,1
59520443396388,1
74048372457748,4
133107617783988,5
115116464918665,3
157535188635834,1
124961647661279,1
145387262591254,3
139095698305127,6
89241794343021,8
130282088874215,4
111402056040676,2
93391135813764,11
83617879974180,1
104834223657182,3
146468011061401,1
121695365697662,4
89909750243470,1
118238608699598,3
96605819506854,3
153866757333180,2
154026246459686,1
72628948250766,3
91268303954207,8
135450711335147,1
128048527925453,2
121507310719144,3
89894298329393,3
106132283826346,1
143769582588282,1
73936993239317,4
135958465925301,2
111724684009591,7
133350892146763,1
138731416785192,2
149372420042952,1
137396247204174,5
109691083722902,5
155466205290722,3
147680886190389,16
134468144124062,1
151443313262930,4
100887436910663,1
135472147095738,2
145845190721611,2
97268432318532,7
54771575488592,1
132358728179953,3
139009610387638,2
105740890972409,8
110390469288100,1
141183705100666,2
157109633569228,4
61181675491406,2
105583188504681,3
153090245939293,4
136542557814977,2
143691467374683,1
105827954184332,2
79286025249072,7
113377951776850,4
135176901873798,2
116016055197804,1
129924148711526,1
144683823272139,1
101827069198501,1
109265976389849,2
98704415228017,1
122148906954824,2
117182797418662,1
84991879118927,4
158985046098113,8
142941233389925,2
133857399500878,1
149190686769465,1
136291086573671,8
123937089757261,1
138461149548637,1
124980610466031,4
128568902488180,2
94750347874490,1
135213192388780,2
106632026325100,2
147874933752095,3
105447485694161,1
138389722919237,4
156607509872920,1
90636629467438,3
85277743730869,3
143938311086331,2
132992994148441,2
114428951462141,2
72875259691179,1
77006439141685,2
101749969834050,3
104506971242617,1
133000601665601,2
134552184975523,2
144008361169256,4
135284505641072,3
123055004868846,2
134924089102509,2
126118203007127,6
126063075459279,2
74386988101719,3
108943188304004,1
146067722305722,3
109680874647714,5
127712585715807,1
106831510609998,1
74634487922842,1
90690048012399,7
105831498690680,1
128777943933179,5
94387920302227,6
115647852142683,2
87003877568578,2
111171775111393,2
61174849200278,2
56993581113641,1
136138147840208,1
109281651261582,1
149421869920588,1
129928400568407,3
130551368569064,1
120730717085886,1
71470,1
134482706800768,1
134124214116597,1
153259018740068,4
133626006487218,1
138247389003912,3
125965591416986,5
126701334495373,1
117451411071150,2
92346768089178,3
149973102088483,1
104077816180820,1
137752359903298,5
61610549964878,1
134916334927937,1
146882499510450,1
59367004409951,1
61471197356114,1
145107407814796,1
153322886725792,1
93821645291623,2
151754377990382,2
109617261936852,2
107011081253018,2
101728496468167,2
140832971587679,16
64461653712974,1
101002188984388,1
147510051094908,11
90994101911632,2
135143881035931,3
142361096933475,1
134700849840289,1
106905448104041,1
102894676193431,1
109822563758330,1
116143207366857,2
133118751953077,2
136800189952213,5
142932817350989,2
102364505100526,4
91268617511006,1
119305874808987,3
108238910500954,1
145163810398291,1
156822359273709,4
116653053817077,2
111199033450709,1
112523894161562,1
136926757773456,1
152628353089649,2
93855365242990,3
79633461469335,1
84968059748483,3
135166881439865,2
139463426412788,9
130443800481973,4
107648954732635,11
124257757130851,3
127110272323838,2
64460447924323,2
132665595719894,1
133794969972977,4
125353472282732,4
116430466511054,1
121824424284244,2
100389926981814,17
77197336375413,1
93211867365531,4
128942899888257,6
63827,1
124180571140197,1
109677953634556,4
157838370693192,4
141147729039454,2
111390623998201,1
134900130451548,1
109628153053260,3
134380313567333,5
82082996375667,1
99722937491586,1
116218032025761,1
135490188951732,1
138490868502630,2
109077235511399,5
107493624725635,1
113205136941208,2
143552350433544,1
93181438419033,3
102998390411473,3
105528834261185,1
152802950750542,2
118896213614791,2
70512324309143,1
143708277047529,2
138391985815852,2
132740122570866,1
146062342693205,1
157065129595354,6
79259030139197,1
123373179580541,1
106879296069827,2
135972372697168,6
97620642046141,1
110065285877831,1
151874878677093,2
135242890453141,1
141733459943549,1
125248245456965,4
146129605861658,2
81463110381870,1
120103073701963,2
147585529360741,1
141608875958632,1
123790411378772,4
88859712045132,3
58099438088366,4
125712720212088,4
134903299502315,1
147964382736714,3
135799733407810,2
61273296748611,1
135634068484283,4
131342429106278,1
119835819532435,2
116631187841266,3
127530815901882,1
74783875608860,3
119250165485649,3
91985684750406,1
82255060697168,1
134476452827353,3
131303039574084,3
103045723193559,5
65205041533116,1
82725328425092,2
148573148885310,1
148965552292027,4
118590955909295,1
108276499767510,1
136555527024840,3
108671108509904,4
88850051723431,1
142593245999198,1
135514487918827,1
95626785841330,11
73967980138646,1
62364858155129,1
149300097753236,4
138073978482935,2
103550980964546,2
126077630902380,1
108165393826008,4
114439242264829,2
106770369274066,3
143679811522818,4
149311052984642,5
152989841154381,1
135542972211322,4
92122131710023,1
135850263515384,2
124336988184815,1
133715753037983,1
106574585061447,3
121421738701003,1
102906919497971,2
105181195964494,2
126563879080079,2
108748708917491,4
107577547419719,1
91236081729849,2
60477552992405,3
121385484144808,3
128819968852210,6
129124481458320,1
88874287608066,2
108703564161251,2
125230070538417,2
64398776979533,1
141271927845145,3
70848111026449,1
120264967557199,1
135953916747993,5
101602166997133,2
119199195103452,3
150660614709422,2
53792554463333,1
128827584847971,2
135767733362848,1
148919122985144,5
116456251801772,1
135724225474670,1
131343565811858,1
132651285172317,1
58876546265389,1
158294257512764,6
136211349786817,1
155759163379860,5
154729834082543,4
78558032720061,1
121677762240760,2
124291354230930,3
148504300724536,2
90962983072055,1
135117004583042,2
108367115366626,2
129239901855987,1
60291325534319,1
117931587387471,1
115739939332275,3
59467678240888,2
101732776026262,2
116813631582274,5
91501739688225,2
134161433305256,2
136306444529776,2
86350553178255,5
121667473018950,2
141031945023681,2
135444387803283,4
94834527690905,1
90823395451153,2
145878570160385,1
89449091809448,1
117537186398387,1
138440710275427,14
89534612095085,1
98762806374540,1
131219288432723,1
91560874533136,1
97340891377805,1
129274613588152,3
133751310831762,1
150449524822314,2
114315734270102,1
62305872589089,1
145747355062596,3
124611319525559,3
143388696285414,2
125694500352187,2
110806288044179,3
89464606720115,1
131656279593110,2
135899787911250,2
95558028177489,1
151092381163771,4
93151251587238,1
135099675111676,2
105966994694237,2
140138308972874,1
54752193417408,1
66786230472785,3
139042210779282,3
136112450093148,3
146141524353142,2
139161599279286,2
130975960641774,1
135509777547418,6
141584960397385,5
56337686859983,1
145161321984069,2
73996042076259,2
119226521256088,3
135527254110374,3
118786302214393,2
86070,1
145115876249976,3
92357714649263,1
76794644918342,1
89175438876844,1
106535547195550,1
115421821206706,3
60881637818459,2
101937089007764,7
66377520844898,1
125950248399102,2
105867550748761,2
136291562430663,1
114666369175782,2
130256384733424,6
109764295540838,2
57195980652839,1
153559326441542,1
111091904471251,7
126416477601898,3
151089464901737,3
134195937333354,2
136390275055840,2
134840436715631,1
101272780935317,2
135760247763149,2
82092803178579,2
101538994233448,1
149017137168503,7
124849408221277,3
116027211354203,1
155796647968979,2
135876282626197,3
108956695412816,1
141148107280496,2
109978332475588,1
114287495417943,1
131013147115611,1
143932271890640,6
95884595187884,1
115041462989024,1
122548815093988,2
135450930720982,1
141182849360185,2
131635558494302,4
86581295321195,1
128687567515768,2
135888872730796,3
121364811550953,2
115223481356388,3
74001690575011,1
155008989409374,6
125977052827887,4
116489025441920,1
138353750753357,6
60979953254510,1
116502536843342,5
145173143953525,2
115989573009603,2
116718321475759,1
149027701661814,1
134150860193977,1
121299698384975,4
140025069941059,2
136254596104277,10
103097689526447,2
117516623929443,2
132934887084116,2
70326173855866,1
115812442157189,3
115057848475792,1
67169414590550,1
134206640906345,2
106741258498133,1
120750621442285,4
136220400615638,2
79717082751111,2
109317039788174,3
118242340163811,1
133717840928955,1
144403277562119,4
61541188739148,2
131881749143630,2
132710420148441,2
79665196495130,1
147146195243227,5
134306966732979,4
107905993584805,3
85323299561621,3
82855790891143,1
108732182523975,1
133202201591926,5
141130728530066,3
109318513926233,2
93931232383123,3
141646363439278,4
157523812516349,7
148557098184781,5
121582301110434,5
121474613231767,2
89925020835933,4
155311524913319,3
108270198739114,2
109018160107712,3
155378832797877,1
107992927486074,4
74088411418907,2
86386004525339,1
77461659128085,1
58762614116624,6
108016394268801,1
143672536432919,1
113944612810947,1
159103681605885,1
137344932610271,1
121069282975994,1
146498228244649,2
146124149338330,2
145839114551392,2
113642493489395,2
150492054090007,2
136256088334582,2
89419754807447,1
116787526373576,6
139899584450916,1
131602377269364,2
108627912323166,1
132057150943401,1
103097915085050,1
151503588364448,2
141132802719990,2
88590922375239,1
114070592004195,2
69206491787354,2
69069058326618,2
153213830778989,4
107925338148951,1
134560840323244,1
61116386013368,1
135140002341068,1
142669022089570,5
96294482596009,1
121478928957510,2
98336495518000,2
107502047240296,1
108970190352596,2
150139692380463,2
127842067488833,3
148173505777869,1
127811919618164,1
152896136532231,2
108998417375449,3
137683293520091,2
108253746978959,2
110671521988730,1
121073208647782,2
127509414535422,1
61229157261394,1
65198956982368,2
132765087944935,3
145163810398301,2
78313316901050,1
107488237580364,1
136643234979972,2
78609105924221,1
86777784357002,2
71153040265512,1
150716111819035,1
59699014316103,1
59375975743655,1
107586028994730,1
129915155882136,4
140099266097412,5
119006794739809,1
97222255358240,4
114728164778069,4
118278299058357,4
135777401483485,2
105513454239975,3
73769394307225,2
126172268105969,1
58374340026654,1
84435751813421,1
119640156471504,1
96992508678224,3
114786112757920,1
109350787498096,2
138809522581572,2
85729713168559,1
143697932902734,3
153776096125043,1
132745431855318,3
124008769372308,2
108315396698246,3
136095964987481,1
112088481345700,1
106736323813525,2
104631542878433,1
143618464022865,3
131332858171534,2
148939583021152,1
125625394147435,1
145468281942287,2
125557964607719,1
131528000733298,7
109933105381467,2
64390687576368,1
102290313859203,4
148893817282933,6
141430622277724,3
59816264806522,1
95265869365429,1
108905286258788,1
134881202675847,1
99317830193275,2
148420186919029,1
83198644306031,1
107841016840327,19
109599134552308,4
117281830314071,9
68858836017303,1
107263168807044,1
68371334647927,4
135523553448172,6
111445555327043,4
94297992220759,2
74329908891938,2
100237022830844,2
131257521410123,1
109740352131279,15
123085317361832,2
133766742221047,1
56656280268915,1
106141260775633,3
104846281072713,1
142917223690407,1
121663267131530,4
143737197650005,1
125838781087903,2
123914263658608,2
139189807669586,1
109700693053582,1
72969736376475,1
62934182736045,1
136010041561273,1
61950449963128,1
132924179529878,1
151109728870516,6
133764924534912,3
103310910501079,3
79272866603180,1
138101485690968,5
144638570901579,2
119861659721814,2
133829229863014,1
111450074853444,7
79673842385005,5
151026254856324,3
65532152905863,1
131568668672199,2
131220625186921,2
124163878195389,1
82914895102085,2
91982109196444,1
85996765110439,1
64311816958252,2
105235139772643,1
147615622742176,2
135871917940836,1
123692835999842,3
140527134904656,2
144095935549756,3
130644119531658,4
59043391602996,2
127435438821445,2
121308884545682,1
113880421802110,2
111161604288659,1
119258042613971,3
138748058808480,1
105935721783460,2
75238660923702,1
153548580802698,1
115299987038445,3
107391437344978,2
117187153903744,1
91364811178171,3
155734113734802,2
110086606008521,2
150441589493862,2
60016551796846,2
111734169166014,1
127244405248198,1
147393866846482,1
148902728114380,1
137357697839387,1
144033705390344,4
146515594715360,2
140246634283085,5
106124419149945,3
110665973387469,2
135626739896500,1
55901711061229,1
121353976627406,2
140084416594168,2
146958996050122,2
145486637674575,1
136978346381615,3
116820490404047,4
60934027346100,1
72942078173313,1
135180605284475,2
129569240051817,2
105739259994263,1
111509708071016,1
108329718349909,2
112264200413394,1
133486916186185,2
128127262564452,1
85012568072310,1
118837592567911,4
140875144618124,1
95508963262564,1
76816503238844,1
85384958541901,2
136269805412474,1
143747410596054,1
147268749189346,2
148528991289636,4
153277537902960,2
87032964079741,4
139016371675348,1
127686128808060,1
135135115886738,4
100123207889058,2
85038094131269,2
111494274752658,1
136568325193868,1
120858185019596,1
84282690531494,1
129195837772008,4
135174599557367,1
134768211275962,1
99870978281576,2
109436909994222,1
122218780168365,2
107500440977525,3
121338258092141,2
94432274751600,2
106172559609921,1
116941638164605,2
151247411310905,2
66923865547041,1
113985537683602,2
129273313128608,3
53077917876442,2
130719462158444,2
133124820435018,1
80193775681662,1
136637977546817,1
147172760105310,4
125968839160043,4
153306210541782,1
136609456861289,1
126278018576522,2
96149789303059,1
131223445684429,1
148166628647157,3
80555407393030,3
151347888460141,2
152312143413512,4
112591284900084,1
108698123387109,2
136381066711133,1
135977810653389,3
139515051126862,2
60005086654583,3
127446732677334,7
109803932246144,1
72143077929266,8
122859921195254,3
132055236636743,1
55978762567888,2
134510616395855,1
157177524973855,1
121068295995484,1
143744700321971,1
150046255989115,2
95596283248743,1
153467292451024,3
136588819943655,4
135638109851748,2
116444184928340,2
131731577610387,1
148983683272874,3
99533086376092,2
109033719181479,1
109718541906012,2
138773567844613,2
96708915794075,2
126609467670651,1
117482934567010,2
80857040257209,3
106581941944518,1
130649037492393,3
135484173496557,1
61078403113058,1
138510518788382,2
108307609952471,1
130879719780516,1
102080806002851,3
139428238512294,1
124251630182495,1
138070306730286,2
133351823880283,1
130993980850421,3
146438648819886,3
135179531526291,1
102900233736413,1
128851499847848,2
87382007857327,1
87588807667818,1
126126412513346,2
149385012220169,1
106838136397950,5
57013174796421,1
114401749766319,1
135168057507990,3
124584176910480,2
102228806021203,1
130633896640756,7
103400101499043,2
109765757874420,7
89240006598818,1
135853430808746,3
109763081687151,3
92266027798837,1
109859228811387,1
133457872826477,1
99764691058980,2
108276499767541,2
119348256239690,1
146113906266446,2
145514694697217,1
89481599418497,1
128552596262978,1
140376185061612,3
95881868800178,1
133300804579483,1
109722494173340,2
81448222286114,3
109108033572963,5
60862056853796,2
151146023510119,3
101087684894973,1
101876216594625,3
121406551298153,3
78979879854362,3
107990957805640,4
79650168397968,2
142863447711897,4
85241522913465,3
135608897384649,2
140955107918149,1
146085415759968,1
110481365967068,1
131581394735183,6
94567752683817,1
135097710276818,1
153884706955404,3
149063312068882,4
73655650545847,1
134908997021799,1
137411161460921,1
114175385452656,1
81062659473477,2
110191008362642,4
84641438331023,7
99004826357937,1
142829174874420,6
88541057007792,1
119697672179816,2
121152366326007,4
118604164747492,1
103663344316661,1
79623366692953,2
143359127871844,7
131409156571274,2
116079853715538,6
145470884208736,1
76731717493039,1
131636409352357,1
119606749941940,2
121619551346830,1
149868577702108,2
119172239503534,4
54945661214921,2
78229801648438,4
149450405085324,1
135935630221477,2
112814482841795,2
63027760574756,1
135744863330422,1
148198821441741,1
111468266881271,7
116449756242088,1
129415466430545,1
148690899353721,2
74612459671823,1
131440346542231,3
103464423755958,2
138761188217037,1
135895530299529,1
85561014460733,1
147983277736268,1
143589632541006,1
129935754748041,1
61400388079787,1
144024134246735,2
145867516305516,2
136257874436320,3
102284431356074,2
143767129550995,1
86378110976318,2
135183214321742,1
109064015556761,1
118800542703836,1
79269080256824,1
73501575790883,1
107146214527131,1
157586557104253,1
141279442354517,2
92245254512942,2
114094376567005,3
82074591785051,1
136313957036273,2
59114513297499,1
104036103430297,1
133735616090348,2
146154654531733,1
136290873434185,2
86651427877139,2
61533784011066,2
56873361322292,1
157884735709374,2
95861124247867,1
141960357306453,1
134581848588523,1
99102402613404,1
76149369463062,1
125316397994082,2
135477807923386,1
139744818323620,1
135409255407805,3
96241644413067,3
120733145039004,2
82852177801349,4
157466281603336,2
96946065756445,1
120001829986427,1
136525278793955,1
135247918973099,5
123055004868822,2
134472674562228,1
151760070111438,2
93517549998252,1
118152187744321,5
132092876095690,2
133723007074552,1
106622264483987,1
117593448132682,2
114711744053471,2
146431043391769,1
79550958637206,1
104116547846260,1
132051381448798,1
71754781970511,1
109085813157961,2
135267329319119,1
149747314376928,1
140484946374828,1
156085407797471,1
136704909349019,1
89474029183140,2
119218254708801,1
96820574781749,1
69409771450463,1
107083229286542,2
143772964089951,2
143440773796220,1
125609031098497,2
141200546554202,2
114313452015817,2
57365030350970,2
116889119383734,3
81125112926493,3
104779578097747,3
128807463149662,1
151165011165392,1
99377265614930,1
107926057164957,1
59493967642907,1
99343448678495,1
55169093148887,1
94172758483029,1
157929840353730,6
171553871540766,1
119692662681755,2
149026761998485,1
136540756086942,4
90628082053385,3
144042289385736,1
123889685635280,1
72075514613902,1
70819930943676,2
133813626642520,1
91725111312573,2
113711738609846,4
120398808600735,4
103976798404724,2
78631015399605,1
128921509134415,7
123929493434564,1
102189179924716,1
107424896577681,3
126073744543911,2
104142409568361,1
64134135496894,1
132377991942355,6
110432627736720,1
144083964563525,1
134072675201238,5
112216407941184,3
131590623920321,6
106101433950283,1
110863936712842,2
130631383990425,1
122541212291271,4
149021445755109,4
54590734663830,3
112469704925251,2
90953018745090,4
86743206838531,1
127808438325337,1
131891260555437,1
102595788116056,1
105439001710677,1
146071437525129,1
91024950292751,1
97073278738720,3
119287410729057,6
117925420417119,3
138658585256269,1
93256399704374,1
101816606875823,4
151756210708811,2
135622889070746,1
141233177456862,1
107208388051066,1
133467577098305,1
114020635971687,1
77237664125237,5
97310693757079,2
122502674854085,2
135543110860898,1
70545157759116,1
121074555412594,1
135936505524456,1
121716396933257,2
107517490069744,2
134856817156255,2
143999275352247,2
99863436742757,1
121667208278223,3
153531989684461,2
106298759311485,2
101567147810904,1
145356589351101,1
101220507664571,1
106185762635872,2
102647273943120,3
142310636466351,2
107008188690573,1
82887815340215,1
154022989942969,2
136950902964298,1
78643353305273,2
105524980850859,4
115411317453000,2
78439548494103,1
107854102134860,1
126219553083522,5
116746776252627,3
135668775116966,1
59134259429495,1
98808477929757,3
129145819562071,1
110494011322523,6
128154784989398,1
106161244324035,4
109718803263707,1
129052829089881,2
53141,4
147267871785038,1
109902167150711,1
136356088283274,1
131675198517385,1
109454848303224,3
133681508860080,1
151801210605671,1
59107266924696,6
114757855793269,3
108428369952893,1
134732779618405,3
125975501099100,1
130250125475999,1
105894845669580,6
104732537438374,3
57085192183986,1
50942288355428,4
153966114517302,3
90304482746552,2
138369611104384,6
83526676398254,1
109151969439886,1
81478819446876,2
138948314349688,1
142598127005811,2
114235751231680,2
126428795007063,1
58765639000231,2
60628724564131,1
122278734901480,1
139122460258677,2
153937793900826,5
126341439078535,1
117011977441531,5
127793575321808,1
114175385452662,2
122803126079704,5
132067068137675,1
97009510711571,1
126949525315767,3
145918273782090,3
131589443633392,1
133556595454113,4
142205540004040,2
157434510147844,5
137338671948107,3
117066571731044,1
152874408915172,3
99150999957760,1
156810981487084,2
137327018590455,2
68079288668337,2
116373248352498,1
128457529258072,2
118277295464571,1
126041440686266,1
145284395491645,5
149397668417659,4
131641527586946,3
146194719551772,1
101591644532811,4
106084724318431,1
141077606928564,2
121062704619719,1
120363058045174,1
126393369092207,3
92744020754521,4
110035091075278,1
144783065739481,1
58047037898905,1
110442848731231,1
84163144773763,3
89625383424068,2
129194891034713,1
81759249424674,4
107854377930873,5
102987229577364,1
105169608057072,2
141982689034389,1
54828994080858,1
139833419497715,2
151369137311960,1
95189752287379,1
143697932902780,2
138838683136299,1
139460748046557,2
136037004841175,1
108620684075212,2
106047469867242,1
133099631501380,7
116115998531757,1
60009320759390,2
113284945916085,1
112074829054054,2
110206638256312,2
139906889416970,1
128718487437547,1
149313299505315,3
154365329670283,1
119306819403883,1
119537144098949,2
124313747173480,2
94449044508986,4
69999255797908,2
74332522750133,1
75621215350920,1
84443208454407,3
111163678953563,2
84523752476855,2
152827831488881,1
128845568327926,1
103330276856036,1
94291626926229,1
133570446155849,3
157914293239998,4
99802035667123,2
120624377565312,2
125365710610573,1
135890458083394,1
104521142055029,1
135394506973315,1
118112175083624,1
121788223410331,1
109656993370289,6
129144861061227,1
104308589592790,1
62746719223954,3
128866196545750,1
106746252726363,1
116905462943998,1
141512317383011,3
125536906555473,1
154131375587445,1
94942458872092,2
73003476205663,4
77255026892886,1
57403568435472,2
99167956193420,1
82778010951949,3
126014053138556,1
131652685045945,1
106951778193499,2
148524332482899,1
134885133037731,1
136697142902967,1
110754142376024,1
112672818598045,4
58768946204752,2
64100239970421,1
84196110258273,1
137383637663990,1
108640310694038,1
141385353597161,1
73683989373052,1
58133702025354,1
102632152662233,1
103282770919580,2
127582165266536,4
127082663239768,1
74169140424876,1
135513164681464,3
123431802376285,1
130680021401689,1
114696804675709,3
115372845691050,1
59442283606117,2
159364585636148,3
125859707654219,1
146878219571318,1
107139117949038,1
128578051420295,1
89842499301670,1
99656495296678,1
146159172505937,1
133436276232386,2
103262386733280,1
136145950355632,2
122427692900583,1
92140784693519,2
81059237003329,4
98059339096210,2
74314607689916,1
108062867247353,2
109755082367156,5
73936993239304,1
144834576302147,1
129257778536615,2
58822452342899,2
144851037216836,5
124198138642677,1
93112878047502,1
72875362283638,1
152914891825379,1
79611191017765,1
153459348750624,1
115980038242434,1
54592519717075,1
118764373385296,2
130610540277861,1
125867287543953,1
89119856910617,3
82500917715214,1
90885628751961,1
104715128574168,1
111559379157099,4
59497657426002,4
100902510133425,1
147303707820208,1
148312626114818,1
106396927856710,1
106109570138358,1
109539221844197,2
58346332307736,2
111494274752681,3
133807856677069,3
63027760574773,1
154572333957363,1
131930623148110,1
113622902730869,2
108544256073970,1
124219613712536,1
125381246750973,1
65822544572540,1
112527975629016,1
130140288139364,1
118620094066849,2
125691555123271,4
108724272803959,1
119258042613987,1
114778993373367,1
82025822769298,1
107947100176510,1
88870411239512,1
157446957244721,1
83088098812212,1
66956445241476,1
143970185146686,1
113129090629711,1
131963460653277,4
74365726355737,1
130462746620007,1
133862104285422,2
140925611397266,1
115305075753058,1
136754065616974,1
89502390308989,1
134366528426064,2
117028006305934,3
105023418867891,2
136150197899512,1
122840187502782,2
104414984839246,1
61572555112565,1
134951923405026,1
126776031469805,1
134913648902310,2
103953650589816,3
112351262281845,3
74715163365457,1
117563894730983,1
123864214401122,2
124655946002525,5
88510341660956,3
96751579869297,1
139794088120643,3
68067527266424,1
142228458107067,1
95200433328419,2
70067583934553,1
93410115514555,3
131170910793913,2
121400473264213,3
133631305572516,1
98439032983678,2
126313443799105,2
124411969474800,1
85440435859754,2
133163409735771,1
98078853087336,2
100812942467288,1
112238122905668,2
109888313741556,1
136586106286287,1
138402686255210,1
141581825806631,4
87290941276224,3
138439472382307,1
112202363142267,2
135881154863356,3
66862398984332,1
128782144077911,1
120722013515897,3
133742051688558,2
121379802488994,4
79319958794388,1
77819887984707,2
70134264168549,3
144071275171916,3
135863478612171,1
153318910976230,1
89064606716080,1
57952,1
64072365682843,1
143682267447643,2
105440263798893,1
140788708282451,1
59280274227367,2
83119107592496,1
135521088897142,1
134857081856093,1
135213224947844,1
146526629884250,1
114326247714984,1
141633606918229,2
85226430029995,1
125789546811532,1
106246540161117,1
107535043182829,1
58147957510435,4
138280757084471,1
110134825136210,2
117333962092625,1
154001621074202,6
91553128927503,1
134669671899278,1
130608818540700,1
156783229386939,1
128472912380141,1
89257952588034,1
143622299484319,1
145322604634185,1
71557367087268,1
133451237945555,3
109471124140217,1
147600696619268,4
145179500728613,2
149282390003842,1
154374610239572,1
155403429482569,1
147307028381941,1
135608453247178,1
67102477156460,2
95971406188610,1
107592037703906,3
120883922043100,1
146408244416693,3
135289747894441,3
66975577358410,5
138002061373790,1
103334732701886,1
87624374124704,2
136296669028574,1
121266001682612,1
141479772725386,2
64695373148258,2
76449897709864,1
116690305388764,3
135507777888360,1
83550043476091,1
94516327518273,2
119964596490467,2
131682111492281,3
129262457065635,1
112135247401120,3
129954270167175,1
135408208883865,1
143489109569768,1
104637994688698,4
92786863583360,1
109452522463475,1
118964278653022,2
129051976736885,1
100390551355531,1
128162869784716,1
128831348465799,1
135899031244997,2
60575729926450,1
93133402611894,1
110065223737551,1
98972731252891,1
79010224218267,2
78223300190274,1
68877,1
112569040056441,1
54496247443622,1
133689535545517,1
124269051359464,1
60343581950243,1
133668605767855,5
122351234867295,2
140859802456146,1
124505661354098,1
140889899172178,1
141885636554841,3
134548914139243,1
74328500789343,1
128935480082625,4
128856386498759,2
76212111962377,1
133108961636484,1
142702038249566,2
106707258421316,2
135621941461217,4
104875299037389,1
123500433649805,3
142331421348143,3
136539736293495,1
59458268008764,2
128527316594939,1
114257233895651,1
96241738555524,1
81783059791937,1
82880541376823,1
133107136462974,1
154421978394895,1
121449512128756,1
139001526427910,1
153523044266163,1
